...1,Stream,Month,Site Type,Tag,Species,Mesohabitat,Stream Width,Depth,Velocity,Substrate,Substrate Feature,Surface Turbulence,Aquatic Vegetation,Large Woody Debris,Terrestrial Vegetation,Undercut Bank,Instream Cover,Canopy Cover,Longitude,Latitude,Notes,Creation Date,Data Change,Weight,Length,Capture Method,Capture Date,Release,Notes.y,ObjectID
70,Clear,November,Available,NA,NA,Run,10.6,45,0.1,Gravel,0.05,0,0,0,0,0,0.05,Yes,34.538202,111.682566,NA,11/19/2022 21:29,NA,NA,NA,NA,NA,NA,NA,202
71,Clear,November,Available,NA,NA,Run,8.2,56,0.04,Silt,0,0,0,0,0,0,0,Yes,34.538072,111.682614,NA,11/19/2022 21:30,NA,NA,NA,NA,NA,NA,NA,203
72,Clear,November,Available,NA,NA,Pool,10.9,46,0.07,Silt,0.1,0,0,0,0,0,0.1,Yes,34.538058,111.682472,NA,11/19/2022 21:31,NA,NA,NA,NA,NA,NA,NA,204
73,Clear,November,Available,NA,NA,Run,9.5,39,0.21,Pebble,0,0,0,0,0,0,0,Yes,34.538221,111.685515,NA,11/19/2022 20:14,NA,NA,NA,NA,NA,NA,NA,157
74,Clear,November,Available,NA,NA,Run,9.8,49,0.1,Silt,0.15,0,0,0,0,0,0.15,Yes,34.53828,111.685352,NA,11/19/2022 20:15,NA,NA,NA,NA,NA,NA,NA,158
75,Clear,November,Available,NA,NA,Run,8.1,46,0.09,Gravel,0,0,0,0,0,0,0,Yes,34.538289,111.685366,NA,11/19/2022 20:17,NA,NA,NA,NA,NA,NA,NA,159
76,Clear,November,Available,NA,NA,Riffle,10.6,15,0.39,Gravel,0,0,0,0,0,0,0,No,34.538253,111.685277,NA,11/19/2022 20:20,NA,NA,NA,NA,NA,NA,NA,161
77,Clear,November,Available,NA,NA,Riffle,9.8,20,0.04,Pebble,0,0,0,0,0,0,0,Yes,34.53824,111.685221,NA,11/19/2022 20:21,NA,NA,NA,NA,NA,NA,NA,162
78,Clear,November,Available,NA,NA,Riffle,9.4,49,0.51,Cobble,0.25,0,0,0,0,0,0.25,No,34.538203,111.685153,NA,11/19/2022 20:24,NA,NA,NA,NA,NA,NA,NA,164
79,Clear,November,Available,NA,NA,Riffle,6.6,32,0.04,Cobble,0,0,0,0,0,0,0,No,34.538266,111.685055,NA,11/19/2022 20:28,NA,NA,NA,NA,NA,NA,NA,166
80,Clear,November,Available,NA,NA,Riffle,6.8,43,0.46,Boulder,0.4,0.05,0,0,0,0,0.45,No,34.538292,111.684981,NA,11/19/2022 20:35,NA,NA,NA,NA,NA,NA,NA,169
81,Clear,November,Available,NA,NA,Riffle,6.9,36,0.08,Pebble,0.1,0,0,0,0,0,0.1,Yes,34.538313,111.684934,NA,11/19/2022 20:36,NA,NA,NA,NA,NA,NA,NA,170
82,Clear,November,Available,NA,NA,Riffle,8.5,35,0.12,Gravel,0.35,0,0,0,0,0,0.35,Yes,34.538356,111.684851,NA,11/19/2022 20:38,NA,NA,NA,NA,NA,NA,NA,171
83,Clear,November,Available,NA,NA,Riffle,11,41,0.03,Cobble,0.1,0,0,0,0,0,0.1,No,34.538389,111.684744,NA,11/19/2022 20:40,NA,NA,NA,NA,NA,NA,NA,172
84,Clear,November,Available,NA,NA,Riffle,7.6,37,0.15,Cobble,0.2,0,0,0,0,0,0.2,Yes,34.538411,111.684681,NA,11/19/2022 20:42,NA,NA,NA,NA,NA,NA,NA,173
85,Clear,November,Available,NA,NA,Riffle,9.6,43,0,Cobble,0,0,0,0,0,0,0,No,34.538479,111.684625,NA,11/19/2022 20:43,NA,NA,NA,NA,NA,NA,NA,174
86,Clear,November,Available,NA,NA,Riffle,9.9,20,1.26,Boulder,0.4,0.05,0,0,0,0,0.45,Yes,34.538455,111.684558,NA,11/19/2022 20:44,NA,NA,NA,NA,NA,NA,NA,175
87,Clear,November,Available,NA,NA,Riffle,9.9,41,0.36,Cobble,0,0,0,0,0,0,0,Yes,34.53846,111.684465,NA,11/19/2022 20:46,NA,NA,NA,NA,NA,NA,NA,176
88,Clear,November,Available,NA,NA,Riffle,5.6,28,0.25,Pebble,0,0,0.15,0,0,0,0.15,No,34.538507,111.684392,NA,11/19/2022 20:48,NA,NA,NA,NA,NA,NA,NA,177
89,Clear,November,Available,NA,NA,Riffle,6,49,0.54,Cobble,0,0.15,0,0,0,0,0.15,No,34.538594,111.684269,NA,11/19/2022 20:49,NA,NA,NA,NA,NA,NA,NA,178
90,Clear,November,Available,NA,NA,Pool,11.7,58,0.15,Pebble,0,0,0,0,0,0,0,No,34.538667,111.684158,NA,11/19/2022 20:53,NA,NA,NA,NA,NA,NA,NA,180
91,Clear,November,Available,NA,NA,Pool,10.8,126,0.03,Cobble,0,0,0,0,0,0,0,No,34.53866,111.684047,NA,11/19/2022 20:54,NA,NA,NA,NA,NA,NA,NA,181
92,Clear,November,Available,NA,NA,Pool,13,37,0,Cobble,0,0,0,0,0,0,0,No,34.538621,111.683964,NA,11/19/2022 20:56,NA,NA,NA,NA,NA,NA,NA,182
93,Clear,November,Available,NA,NA,Pool,10,>150,Na,Silt,0,0,0,0,0,0,0,No,34.53867,111.683899,NA,11/19/2022 20:57,NA,NA,NA,NA,NA,NA,NA,183
94,Clear,November,Available,NA,NA,Pool,8.9,84,0.02,Silt,0.35,0,0,0,0,0,0.35,Yes,34.538767,111.68373,NA,11/19/2022 20:58,NA,NA,NA,NA,NA,NA,NA,184
95,Clear,November,Available,NA,NA,Pool,6.2,72,0.15,Boulder,0,0,0,0.2,0,0,0.2,No,34.538703,111.683644,NA,11/19/2022 21:00,NA,NA,NA,NA,NA,NA,NA,185
96,Clear,November,Available,NA,NA,Run,6.3,59,0,Gravel,0,0,0,0,0,0,0,Yes,34.538687,111.68354,NA,11/19/2022 21:04,NA,NA,NA,NA,NA,NA,NA,186
97,Clear,November,Available,NA,NA,Riffle,10.12,30,0.18,Cobble,0,0,0,0,0,0,0,Yes,34.536117,111.680024,NA,11/19/2022 22:28,NA,NA,NA,NA,NA,NA,NA,232
98,Clear,November,Available,NA,NA,Riffle,11.67,44,0.35,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.536051,111.679929,NA,11/19/2022 22:31,NA,NA,NA,NA,NA,NA,NA,233
99,Clear,November,Available,NA,NA,Riffle,13.83,64,0.18,Boulder,0.5,0,0,0,0,0,0.5,Yes,34.536056,111.679695,NA,11/19/2022 22:33,NA,NA,NA,NA,NA,NA,NA,234
100,Clear,November,Available,NA,NA,Riffle,12.45,25,0.05,Gravel,0.05,0,0,0,0,0,0.05,No,34.536069,111.679557,NA,11/19/2022 22:35,NA,NA,NA,NA,NA,NA,NA,235
101,Clear,November,Available,NA,NA,Riffle,11.29,37,0.32,Pebble,0.04,0,0,0,0,0,0.04,Yes,34.535995,111.679369,NA,11/19/2022 22:37,NA,NA,NA,NA,NA,NA,NA,236
102,Clear,November,Available,NA,NA,Riffle,9.76,24,0.69,Cobble,0,0,0,0,0,0,0,Yes,34.535997,111.679175,NA,11/19/2022 22:39,NA,NA,NA,NA,NA,NA,NA,237
103,Clear,November,Available,NA,NA,Riffle,11.23,30,0.32,Cobble,0,0,0,0,0,0,0,Yes,34.536007,111.679068,NA,11/19/2022 22:41,NA,NA,NA,NA,NA,NA,NA,238
104,Clear,November,Available,NA,NA,Riffle,9.79,38,0.27,Boulder,0.1,0,0,0,0,0,0.1,Yes,34.535976,111.678924,NA,11/19/2022 22:43,NA,NA,NA,NA,NA,NA,NA,239
105,Clear,November,Available,NA,NA,Riffle,13.45,35,0.17,Pebble,0.25,0,0,0,0,0,0.25,Yes,34.535961,111.678805,NA,11/19/2022 22:44,NA,NA,NA,NA,NA,NA,NA,240
106,Clear,November,Available,NA,NA,Run,15.67,37,0.16,Cobble,0,0,0,0,0,0,0,Yes,34.535868,111.678673,NA,11/19/2022 22:46,NA,NA,NA,NA,NA,NA,NA,241
107,Clear,November,Available,NA,NA,Pool,21.67,76,0.05,Silt,0,0,0,0,0,0,0,Yes,34.535832,111.688542,NA,11/19/2022 22:48,NA,NA,NA,NA,NA,NA,NA,242
108,Clear,November,Available,NA,NA,Pool,14.35,>150,NA,Silt,0,0,0,0,0,0,0,Yes,34.535787,111.678436,NA,11/19/2022 22:51,NA,NA,NA,NA,NA,NA,NA,243
109,Clear,November,Available,NA,NA,Pool,13.78,>150,NA,Silt,0,0,0,0,0,0,0,No,34.535723,111.678286,NA,11/19/2022 22:54,NA,NA,NA,NA,NA,NA,NA,245
110,Clear,November,Available,NA,NA,Pool,16.28,>150,NA,Silt,0,0,0,0,0.1,0,0.1,Yes,34.535643,111.678181,NA,11/19/2022 22:55,NA,NA,NA,NA,NA,NA,NA,246
111,Clear,November,Available,NA,NA,Pool,15.67,>150,NA,Silt,0,0,0,0,0,0,0,Yes,34.535647,111.678099,NA,11/19/2022 22:58,NA,NA,NA,NA,NA,NA,NA,248
112,Clear,November,Available,NA,NA,Riffle,9.64,68,0,Cobble,0.3,0,0,0,0,0,0.3,Yes,34.537277,111.681734,NA,11/19/2022 21:55,NA,NA,NA,NA,NA,NA,NA,219
113,Clear,November,Available,NA,NA,Pool,9.7,86,0.08,Gravel,0.2,0,0,0,0,0,0.2,No,34.53799,111.682457,NA,11/19/2022 21:33,NA,NA,NA,NA,NA,NA,NA,205
114,Clear,November,Available,NA,NA,Pool,7.2,81,0.06,Pebble,0,0,0,0,0,0,0,No,34.537915,111.682404,NA,11/19/2022 21:34,NA,NA,NA,NA,NA,NA,NA,206
115,Clear,November,Available,NA,NA,Pool,6.8,63,0.13,Cobble,0,0,0,0,0,0,0,Yes,34.537851,111.682304,NA,11/19/2022 21:36,NA,NA,NA,NA,NA,NA,NA,207
116,Clear,November,Available,NA,NA,Pool,9.1,70,0.02,Cobble,0.25,0,0,0,0,0,0.25,Yes,34.537759,111.682192,NA,11/19/2022 21:40,NA,NA,NA,NA,NA,NA,NA,209
117,Clear,November,Available,NA,NA,Pool,8.9,57,0.01,Gravel,0.2,0,0,0,0,0,0.2,Yes,34.537696,111.682163,NA,11/19/2022 21:41,NA,NA,NA,NA,NA,NA,NA,210
118,Clear,November,Available,NA,NA,Pool,9,55,0.18,Cobble,0.25,0,0,0,0,0,0.25,Yes,34.537667,111.682143,NA,11/19/2022 21:43,NA,NA,NA,NA,NA,NA,NA,211
119,Clear,November,Available,NA,NA,Run,7.3,37,0.25,Gravel,0,0,0,0,0,0,0,No,34.537626,111.68211,NA,11/19/2022 21:46,NA,NA,NA,NA,NA,NA,NA,213
120,Clear,November,Available,NA,NA,Run,7.4,41,0.23,Gravel,0,0,0,0,0,0,0,Yes,34.537585,111.682055,NA,11/19/2022 21:47,NA,NA,NA,NA,NA,NA,NA,214
121,Clear,November,Available,NA,NA,Riffle,6.4,60,0.31,Boulder,0.25,0,0,0,0,0,0.25,Yes,34.53751,111.681943,NA,11/19/2022 21:49,NA,NA,NA,NA,NA,NA,NA,215
122,Clear,November,Available,NA,NA,Riffle,7,48,0.39,Boulder,0.3,0.05,0,0,0,0,0.35,NA,34.537473,111.68188,NA,11/19/2022 21:50,NA,NA,NA,NA,NA,NA,NA,216
123,Clear,November,Available,NA,NA,Run,10.3,48,0.28,Gravel,0,0,0,0,0,0,0,Yes,34.537398,111.681844,NA,11/19/2022 21:52,NA,NA,NA,NA,NA,NA,NA,217
124,Clear,November,Available,NA,NA,Run,12.1,35,0.06,Gravel,0.15,0,0,0,0,0,0.15,Yes,34.537365,111.681726,NA,11/19/2022 21:54,NA,NA,NA,NA,NA,NA,NA,218
125,Clear,November,Available,NA,NA,Riffle,6.89,35,0,Boulder,0.2,0,0,0,0,0,0.2,NA,34.536878,111.68116,NA,11/19/2022 22:12,NA,NA,NA,NA,NA,NA,NA,223
126,Clear,November,Available,NA,NA,Riffle,11.1,37,0.08,Cobble,0,0,0,0,0,0,0,No,34.537132,111.681678,NA,11/19/2022 22:05,NA,NA,NA,NA,NA,NA,NA,220
127,Clear,November,Available,NA,NA,Riffle,10.19,34,0,Boulder,0.3,0,0,0,0,0,0.3,Yes,34.537091,111.681494,NA,11/19/2022 22:07,NA,NA,NA,NA,NA,NA,NA,221
128,Clear,November,Available,NA,NA,Run,10.87,75,0.24,Cobble,0,0,0,0,0,0,0,Yes,34.53702,111.681319,NA,11/19/2022 22:09,NA,NA,NA,NA,NA,NA,NA,222
129,Clear,November,Available,NA,NA,Pool,NA,>150,NA,Silt,0,0,0,0,0,0,0,No,34.536553,111.680526,NA,11/19/2022 22:20,NA,NA,NA,NA,NA,NA,NA,227
130,Clear,November,Available,NA,NA,Riffle,6.46,27,0.19,Cobble,0.1,0,0,0,0,0,0.1,NA,34.536789,111.681034,NA,11/19/2022 22:13,NA,NA,NA,NA,NA,NA,NA,224
131,Clear,November,Available,NA,NA,Riffle,6.502,40,0,Gravel,0.05,0,0,0,0,0,0.05,No,34.536701,111.680865,NA,11/19/2022 22:15,NA,NA,NA,NA,NA,NA,NA,225
132,Clear,November,Available,NA,NA,Pool,10.59,49,0.06,Cobble,0,0,0,0,0,0,0,Yes,34.536622,111.680785,NA,11/19/2022 22:17,NA,NA,NA,NA,NA,NA,NA,226
133,Clear,November,Available,NA,NA,Pool,7.54,>150,NA,Silt,0,0,0,0,0,0,0,No,34.536455,111.680415,NA,11/19/2022 22:22,NA,NA,NA,NA,NA,NA,NA,228
134,Clear,November,Available,NA,NA,Pool,18.21,>150,NA,Silt,0,0,0,0,0,0,0,No,34.536363,111.680314,NA,11/19/2022 22:24,NA,NA,NA,NA,NA,NA,NA,229
135,Clear,November,Available,NA,NA,Pool,13.26,>150,NA,Silt,0,0,0,0,0,0,0,No,34.536226,111.680242,NA,11/19/2022 22:25,NA,NA,NA,NA,NA,NA,NA,230
1,Clear,October,Occupied,145,Black Bass,Pool,13.6,>150,Na,Silt,0,0,0,0,0,0,0,No,34.535752,111.678368,NA,10/22/2022 18:34,NA,78,198,Backpack Shocker,11/28/2022,Camp Crossing,NA,548
2,Clear,October,Occupied,157,Black Bass,Riffle,8.2,30,0.12,Cobble,0,0,0,0,0,0,0,Yes,34.538174,111.685861,NA,10/20/2022 21:09,NA,98,208,Backpack Shocker,11/28/2022,2nd Pool to Almost Crossing,NA,328
3,Clear,October,Occupied,158,Desert Sucker,Run,8.2,68,0,Gravel,0,0,0,0,0,0,0,Yes,34.537052,111.68119,NA,10/20/2022 17:21,NA,247,278,Backpack Shocker,11/28/2022,4th Pool to Honey Hole,All DS in Honey Hole,406
4,Clear,October,Occupied,161,Desert Sucker,Riffle,7.3,46,0.27,Cobble,0,0.05,0,0,0,0,0.05,Yes,34.537582,111.682025,NA,10/20/2022 23:37,NA,224,263,Backpack Shocker,11/28/2022,Camp Crossing,NA,393
5,Clear,October,Occupied,162,Black Bass,Pool,8.7,67,0.07,Cobble,0.1,0,0,0,0,0,0.1,No,34.537885,111.682415,NA,10/20/2022 23:20,NA,89,204,Backpack Shocker,11/28/2022,Start to 2nd Pool,internal clear liquid,385
6,Clear,October,Occupied,165,Black Bass,Pool,13.6,>150,Na,Silt,0,0,0,0,0,0,0,No,34.535748,111.678379,NA,10/22/2022 18:32,NA,79,193,Backpack Shocker,11/28/2022,2nd Pool to Almost Crossing,NA,547
7,Clear,October,Occupied,166,Black Bass,Riffle,11.8,49,0.07,Cobble,0,0,0,0,0,0,0,Yes,34.538343,111.685181,NA,10/20/2022 21:36,NA,79,188,Backpack Shocker,11/28/2022,4th Pool to Honey Hole,NA,340
8,Clear,October,Occupied,168,Black Bass,Riffle,5.7,34,0.04,Cobble,0,0,0,0,0,0,0,No,34.538329,111.685045,NA,10/20/2022 21:46,NA,76,184,Backpack Shocker,11/28/2022,2nd Pool to Almost Crossing,NA,344
9,Clear,October,Occupied,171,Black Bass,Run,8.5,63,0.15,Boulder,0.3,0,0,0,0,0,0.3,Yes,34.538276,111.685439,NA,10/20/2022 21:26,NA,95,202,Backpack Shocker,11/28/2022,2nd Pool to Almost Crossing,NA,335
10,Clear,October,Occupied,172,Black Bass,Run,8.5,65,0.12,Gravel,0,0,0,0,0,0,0,Yes,34.538277,111.685431,NA,10/20/2022 21:30,NA,82,190,Backpack Shocker,11/28/2022,2nd Pool to Almost Crossing,NA,336
11,Clear,October,Occupied,175,Black Bass,Run,5.7,60,0.16,Cobble,0,0,0,0,0,0,0,Yes,34.538318,111.685051,NA,10/20/2022 21:43,NA,73,187,Backpack Shocker,11/28/2022,Start to 2nd Pool,NA,343
12,Clear,October,Occupied,177,Desert Sucker,Run,8.4,>150,Na,Bedrock,0,0,0,0,0,0,0,No,34.536159,111.680231,NA,10/22/2022 17:53,NA,227,274,Backpack Shocker,11/28/2022,4th Pool to Honey Hole,All DS in Honey Hole,524
13,Clear,October,Occupied,184,Black Bass,Run,5.9,75,0.16,Boulder,0.3,0,0,0,0,0,0.3,No,34.538626,111.683848,NA,10/20/2022 22:29,NA,98,204,Backpack Shocker,11/28/2022,Start to 2nd Pool,NA,363
14,Clear,October,Occupied,185,Black Bass,Riffle,8.6,40,0.1,Cobble,0,0,0,0,0,0,0,No,34.538449,111.684733,NA,10/20/2022 22:02,NA,88,201,Backpack Shocker,11/28/2022,Camp Crossing,NA,351
15,Clear,October,Occupied,189,Desert Sucker,Riffle,8,28,0.13,Cobble,0.15,0,0,0,0,0,0.15,No,34.538434,111.684686,NA,10/20/2022 22:04,NA,160,240,Backpack Shocker,11/28/2022,Honey Hole,NA,352
16,Clear,October,Occupied,190,Desert Sucker,Riffle,10.9,63,0.22,Pebble,0.1,0,0,0,0,0,0.1,Yes,34.537323,111.681784,NA,10/20/2022 23:48,NA,186,247,Backpack Shocker,11/28/2022,Honey Hole,NA,398
17,Clear,October,Occupied,191,Desert Sucker,Pool,9.2,80,0.02,Silt,0,0,0,0,0,0,0,Yes,34.537754,111.682276,NA,10/20/2022 23:27,NA,168,245,Backpack Shocker,11/28/2022,Honey Hole,NA,388
18,Clear,October,Occupied,198,Black Bass,Riffle,6.4,40,0.15,Pebble,0,0,0,0,0,0,0,No,34.538667,111.683339,NA,10/20/2022 22:48,NA,99,195,Backpack Shocker,11/28/2022,Camp Crossing,NA,369
19,Clear,October,Occupied,200,Desert Sucker,Pool,12.6,>150,Na,Bedrock,0,0,0,0,0,0,0,Yes,34.536309,111.680237,NA,10/22/2022 17:49,NA,262,277,Backpack Shocker,11/28/2022,Honey Hole,NA,522
20,Clear,October,Occupied,218,Black Bass,Riffle,8.9,NA,Na,NA,0,0,0,0,0,0,0,NA,34.538146,111.686121,NA,10/20/2022 21:03,NA,87,194,Backpack Shocker,11/28/2022,2nd Pool to Almost Crossing,NA,325
21,Clear,October,Available,NA,NA,Pool,14.4,>150,Na,Boulder,0.2,0,0,0,0,0,0.2,Yes,34.537999,111.687152,NA,10/20/2022 19:49,NA,NA,NA,NA,NA,NA,NA,312
22,Clear,October,Available,NA,NA,Pool,15.6,>150,Na,NA,0,0,0,0,0,0,0,NA,34.537991,111.687048,NA,10/20/2022 19:52,NA,NA,NA,NA,NA,NA,NA,313
23,Clear,October,Available,NA,NA,Pool,13.9,42,0.04,Bedrock,0,0,0,0,0,0,0,No,34.537968,111.686959,NA,10/20/2022 19:54,NA,NA,NA,NA,NA,NA,NA,314
24,Clear,October,Available,NA,NA,Pool,11.3,90,0,Bedrock,0,0,0,0,0,0,0,Yes,34.537971,111.686867,NA,10/20/2022 19:58,NA,NA,NA,NA,NA,NA,NA,315
25,Clear,October,Available,NA,NA,Riffle,7.9,37,0.17,Cobble,0.1,0.05,0,0,0,0,0.15,Yes,34.53793,111.686798,NA,10/20/2022 20:00,NA,NA,NA,NA,NA,NA,NA,316
26,Clear,October,Available,NA,NA,Riffle,12.4,28,0.23,Cobble,0,0.1,0,0,0,0,0.1,Yes,34.538012,111.686717,NA,10/20/2022 20:02,NA,NA,NA,NA,NA,NA,NA,317
27,Clear,October,Available,NA,NA,Riffle,13,44,0.19,Cobble,0.05,0,0,0,0,0,0.05,Yes,34.537996,111.686641,NA,10/20/2022 20:04,NA,NA,NA,NA,NA,NA,NA,318
28,Clear,October,Available,NA,NA,Riffle,9,44,0.08,Gravel,0.1,0,0,0,0,0,0.1,Yes,34.537974,111.686527,NA,10/20/2022 20:06,NA,NA,NA,NA,NA,NA,NA,319
29,Clear,October,Available,NA,NA,Riffle,10.2,20,0.11,Pebble,0,0,0,0,0,0,0,Yes,34.538055,111.686459,NA,10/20/2022 20:09,NA,NA,NA,NA,NA,NA,NA,320
30,Clear,October,Available,NA,NA,Riffle,10,48,0.52,Cobble,0.1,0,0,0,0,0,0.1,No,34.538071,111.686331,NA,10/20/2022 20:11,NA,NA,NA,NA,NA,NA,NA,321
31,Clear,October,Available,NA,NA,Run,6.4,50,0.17,Cobble,0,0,0,0,0,0,0,Yes,34.538101,111.686228,NA,10/20/2022 20:13,NA,NA,NA,NA,NA,NA,NA,322
32,Clear,October,Available,NA,NA,Riffle,8.6,22,0.05,Pebble,0.2,0,0,0,0,0,0.2,Yes,34.538087,111.686166,NA,10/20/2022 20:14,Changed to Occupied,NA,NA,NA,NA,NA,NA,323
33,Clear,October,Available,NA,NA,Riffle,8.9,38,0.13,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538099,111.686104,NA,10/20/2022 20:17,NA,NA,NA,NA,NA,NA,NA,324
34,Clear,October,Available,NA,NA,Riffle,6.5,39,0.15,Boulder,0.25,0,0,0,0,0,0.25,Yes,34.538154,111.685194,NA,10/20/2022 21:05,NA,NA,NA,NA,NA,NA,NA,326
35,Clear,October,Available,NA,NA,Riffle,11.1,32,0.1,Cobble,0.1,0,0,0,0,0,0.1,No,34.538177,111.685929,NA,10/20/2022 21:07,NA,NA,NA,NA,NA,NA,NA,327
36,Clear,October,Available,NA,NA,Riffle,10.6,37,0.2,Cobble,0.1,0,0,0,0,0,0.1,No,34.538234,111.6858,NA,10/20/2022 21:14,NA,NA,NA,NA,NA,NA,NA,329
37,Clear,October,Available,NA,NA,Riffle,8,37,0.24,Boulder,0.3,0,0,0,0,0,0.3,Yes,34.538235,111.6858,NA,10/20/2022 21:15,NA,NA,NA,NA,NA,NA,NA,330
38,Clear,October,Available,NA,NA,Riffle,8,30,0,Cobble,0,0.05,0,0,0,0,0.05,Yes,34.538222,111.685793,NA,10/20/2022 21:18,NA,NA,NA,NA,NA,NA,NA,331
39,Clear,October,Available,NA,NA,Riffle,12.1,26,0.13,Gravel,0,0,0,0,0,0,0,Yes,34.538235,111.685702,NA,10/20/2022 21:20,NA,NA,NA,NA,NA,NA,NA,332
40,Clear,October,Available,NA,NA,Riffle,9.5,33,0.04,Gravel,0.15,0,0,0,0,0,0.15,No,34.538233,111.685617,Confirms the other 185 tag was old,10/20/2022 21:22,NA,NA,NA,NA,NA,NA,NA,333
41,Clear,October,Available,NA,NA,Riffle,5.1,18,0,Pebble,0,0,0,0,0,0,0,No,34.538382,111.688986,NA,10/20/2022 18:32,NA,NA,NA,NA,NA,NA,NA,292
42,Clear,October,Available,NA,NA,Pool,6.2,109,0,Boulder,0,0,0,0,0,0,0,No,34.538374,111.688894,Added NA in canopy cover,10/20/2022 18:56,NA,NA,NA,NA,NA,NA,NA,293
43,Clear,October,Available,NA,NA,Riffle,4,32,0.28,Cobble,0,0,0,0,0,0,0,Yes,34.538441,111.688653,NA,10/20/2022 18:59,NA,NA,NA,NA,NA,NA,NA,294
44,Clear,October,Available,NA,NA,Riffle,4.7,46,0.47,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538456,111.688468,NA,10/20/2022 19:03,NA,NA,NA,NA,NA,NA,NA,295
45,Clear,October,Available,NA,NA,Riffle,4.2,24,0,Cobble,0,0.05,0,0,0,0,0.05,Yes,34.538366,111.688298,NA,10/20/2022 19:06,NA,NA,NA,NA,NA,NA,NA,296
46,Clear,October,Available,NA,NA,Riffle,5.1,34,0.42,Cobble,0,0.1,0,0,0,0,0.1,Yes,34.538288,111.688141,NA,10/20/2022 19:08,NA,NA,NA,NA,NA,NA,NA,297
47,Clear,October,Available,NA,NA,Riffle,7.4,22,0.13,Pebble,0,0,0.05,0,0,0,0.05,Yes,34.538194,111.688035,NA,10/20/2022 19:10,NA,NA,NA,NA,NA,NA,NA,298
48,Clear,October,Available,NA,NA,Pool,7.7,26,0.01,Sand,0,0,0,0.05,0,0,0.05,Yes,34.5381,111.688171,NA,10/20/2022 19:12,NA,NA,NA,NA,NA,NA,NA,299
49,Clear,October,Available,NA,NA,Riffle,5.8,26,0.05,Gravel,0,0,0,0,0,0,0,No,34.538088,111.688321,NA,10/20/2022 19:14,NA,NA,NA,NA,NA,NA,NA,300
50,Clear,October,Available,NA,NA,Riffle,4.6,23,0.03,Silt,0,0,0,0,0,0,0,Yes,34.538112,111.688504,NA,10/20/2022 19:17,NA,NA,NA,NA,NA,NA,NA,301
51,Clear,October,Available,NA,NA,Riffle,3.3,14,0.12,Gravel,0,0,0,0,0,0,0,Yes,34.538142,111.688705,NA,10/20/2022 19:19,NA,NA,NA,NA,NA,NA,NA,302
52,Clear,October,Available,NA,NA,Pool,14.3,109,0.02,Silt,0,0,0,0,0,0,0,Yes,34.538182,111.687978,NA,10/20/2022 19:20,NA,NA,NA,NA,NA,NA,NA,303
53,Clear,October,Available,NA,NA,Pool,17.6,>150,Na,Silt,0,0,0,0,0,0,0,NA,34.538073,111.687878,NA,10/20/2022 19:25,NA,NA,NA,NA,NA,NA,NA,304
54,Clear,October,Available,NA,NA,Pool,16.3,52,0.01,Bedrock,0,0,0,0,0,0,0,No,34.538108,111.687726,In debris pile out of water,10/20/2022 19:32,NA,NA,NA,NA,NA,NA,NA,305
55,Clear,October,Available,NA,NA,Pool,17.3,>150,Na,NA,0,0,0,0,0,0,0,No,34.538068,111.687636,NA,10/20/2022 19:35,NA,NA,NA,NA,NA,NA,NA,306
56,Clear,October,Available,NA,NA,Pool,18,113,0.03,Bedrock,0,0,0,0,0,0,0,No,34.538087,111.687552,NA,10/20/2022 19:37,NA,NA,NA,NA,NA,NA,NA,307
57,Clear,October,Available,NA,NA,Pool,15.9,43,0.02,Bedrock,0,0,0,0,0,0,0,No,34.538122,111.68745,NA,10/20/2022 19:39,NA,NA,NA,NA,NA,NA,NA,308
58,Clear,October,Available,NA,NA,Pool,10.8,58,0.08,Bedrock,0,0,0,0,0,0,0,No,34.538113,111.687338,NA,10/20/2022 19:41,NA,NA,NA,NA,NA,NA,NA,309
59,Clear,October,Available,NA,NA,Pool,12.2,78,0.03,Bedrock,0,0,0,0,0,0,0,No,34.538046,111.687248,Looks like an old tag,10/20/2022 19:44,"Changed to Available and deleted tag number 185, confirmed with 'old tag' note and placement in telemetry field notes order.",NA,NA,NA,NA,NA,NA,310
60,Clear,October,Available,NA,NA,Pool,13.2,>150,Na,Boulder,0,0,0,0,0,0,0,No,34.537986,111.687172,NA,10/20/2022 19:45,NA,NA,NA,NA,NA,NA,NA,311
61,Clear,October,Available,NA,NA,Pool,10.2,52,0.01,Silt,0,0,0,0,0,0,0,Yes,34.538497,111.683842,NA,10/20/2022 22:26,NA,NA,NA,NA,NA,NA,NA,361
62,Clear,October,Available,NA,NA,Pool,10.2,66,0,Boulder,0.5,0,0,0,0,0,0.5,Yes,34.538519,111.68372,NA,10/20/2022 22:28,NA,NA,NA,NA,NA,NA,NA,362
63,Clear,October,Available,NA,NA,Run,5.6,83,0.12,Boulder,0.6,0,0,0,0,0,0.6,No,34.538606,111.683918,NA,10/20/2022 22:33,NA,NA,NA,NA,NA,NA,NA,364
64,Clear,October,Available,NA,NA,Run,5.4,80,0.06,Cobble,0.1,0,0,0,0,0,0.1,Yes,34.538635,111.683744,NA,10/20/2022 22:38,NA,NA,NA,NA,NA,NA,NA,365
